[MET:0][INFO] KSCLog initialized
[MET:0][INFO] localLog initialized
[MET:0][INFO] [lib_tag.ks] Loading library
[MET:115673.948][WARN] [tag_parts_by_title] Part already tagged [4292079910, sasModule, control.rw]
[MET:115724.578][WARN] [tag_parts_by_title] Part already tagged [4292081570, batteryBankMini, power.battery]
[MET:115778.812][WARN] [tag_parts_by_title] Part already tagged [4292084950, solarPanels5, power.solar.fixed]
[MET:115836.605][WARN] [tag_parts_by_title] Part already tagged [4292849314, solarPanels5, power.solar.fixed]
[MET:115898.001][WARN] [tag_parts_by_title] Part already tagged [4292849260, solarPanels5, power.solar.fixed]
[MET:115963.001][WARN] [tag_parts_by_title] Part already tagged [4292849206, solarPanels5, power.solar.fixed]
[MET:116031.605][WARN] [tag_parts_by_title] Part already tagged [4292091800, HighGainAntenna5, comm.dish]
[MET:116103.812][WARN] [tag_parts_by_title] Part already tagged [4292038588, HighGainAntenna5, comm.dish]
[MET:116811.194][INFO] localLog re-initialized
[MET:117135.789][INFO] [lib_tag.ks] Loading library
[MET:122099.339][INFO] KSCLog re-initialized
[MET:122099.339][INFO] localLog re-initialized
[MET:122899.339][INFO] [lib_tag.ks] Loading library
[MET:127499.339][INFO] KSCLog re-initialized
[MET:127499.339][INFO] localLog re-initialized
[MET:128099.339][INFO] [lib_tag.ks] Loading library
[MET:132499.339][INFO] KSCLog re-initialized
[MET:132499.339][INFO] localLog re-initialized
[MET:133099.339][INFO] [lib_tag.ks] Loading library
[MET:158458.622][INFO] KSCLog re-initialized
[MET:158458.622][INFO] localLog re-initialized
[MET:158766.854][INFO] [lib_tag.ks] Loading library
